"device_id";"device_type";"manufacturer";"model";"country";"failure_event_count";"downtime";"maintenance_cost";"maintenance_frequency";"maintenance_class";"risk_score"
"MD04467";"X-Ray Machine";"ImagingTech";"Model-500";"Italy";2;4.19;5901.17;5;2;20.09
"MD04468";"X-Ray Machine";"UltraMed";"Model-600";"France";1;6.99;5798.76;1;1;17.79
"MD04469";"PET Scanner";"ImagingTech";"Model-300";"Canada";0;26.17;19789.96;5;3;45.96
"MD04470";"Defibrillator";"CardioSync";"Model-550";"USA";3;8.01;9961.26;1;2;32.97
"MD04471";"MRI Scanner";"CardioSync";"Model-500";"Canada";1;15.69;-1557.83;1;2;19.13
"MD04472";"Defibrillator";"CardioSync";"Model-100";"Japan";2;15.83;18819.91;5;3;44.65
"MD04474";"Infusion Pump";"RescueTech";"Model-500";"Canada";3;8.6;17484.3;5;3;41.08
"MD04475";"Infusion Pump";"CardioSync";"Model-200";"Japan";3;6.3;3564.09;3;3;24.86
"MD04476";"Defibrillator";"UltraMed";"Model-300";"Japan";5;4.22;27817.07;3;3;57.04
"MD04478";"Defibrillator";"CardioSync";"Model-300";"France";2;3.75;5826.98;3;1;19.58
"MD04479";"Infusion Pump";"MedEquip";"Model-350";"Italy";1;13.33;10410.61;3;2;28.74
"MD04481";"Infusion Pump";"RescueTech";"Model-600";"USA";1;6.34;12608.9;5;2;23.95
"MD04482";"X-Ray Machine";"CardioSync";"Model-150";"France";3;8.91;2992.86;1;1;26.9
"MD04483";"X-Ray Machine";"ImagingTech";"Model-500";"Canada";2;4.28;1970.36;2;1;16.25
"MD04484";"CT Scanner";"ScanPro";"Model-600";"Japan";2;1.17;2499.69;1;1;13.67
"MD04486";"Infusion Pump";"ScanPro";"Model-600";"Canada";2;3.67;6120.31;2;1;19.79
"MD04487";"Infusion Pump";"CardioSync";"Model-150";"Italy";2;27.98;9299.87;1;3;47.28
"MD04489";"MRI Scanner";"ScanPro";"Model-500";"France";1;30.32;15061.61;3;3;50.38
"MD04490";"MRI Scanner";"UltraMed";"Model-650";"Italy";1;10.66;5439.58;3;2;21.1
"MD04493";"PET Scanner";"UltraMed";"Model-100";"Italy";4;4.1;6448.82;3;1;30.55
"MD04494";"Infusion Pump";"ImagingTech";"Model-450";"France";4;11.75;5435.46;3;2;37.19
"MD04495";"CT Scanner";"CardioSync";"Model-550";"Italy";0;18.74;16403.39;1;3;35.14
"MD04497";"Infusion Pump";"UltraMed";"Model-150";"USA";5;7.31;5441.77;4;1;37.75
"MD04499";"CT Scanner";"ImagingTech";"Model-500";"Canada";4;9.73;9998.1;1;2;39.73
"MD04500";"PET Scanner";"UltraMed";"Model-250";"Canada";2;17.35;-724.54;2;3;26.63
"MD04501";"CT Scanner";"UltraMed";"Model-150";"UK";1;2.18;7493.98;2;1;14.67
"MD04502";"PET Scanner";"RescueTech";"Model-600";"Italy";1;3.45;8449.42;2;1;16.9
"MD04503";"Infusion Pump";"UltraMed";"Model-400";"Italy";2;1.95;3558.15;2;1;15.51
"MD04504";"Defibrillator";"CardioSync";"Model-500";"Canada";2;19.0;18263.13;1;3;47.26
"MD04505";"Infusion Pump";"CardioSync";"Model-500";"France";3;12.12;13814.13;4;2;40.93
"MD04506";"PET Scanner";"ImagingTech";"Model-500";"Canada";2;12.54;11722.59;1;2;34.26
"MD04507";"MRI Scanner";"ImagingTech";"Model-550";"France";1;2.55;4192.16;3;1;11.74
"MD04508";"Infusion Pump";"MedEquip";"Model-150";"Japan";1;22.88;12518.73;4;3;40.4
"MD04509";"MRI Scanner";"UltraMed";"Model-250";"Italy";1;10.56;19598.32;3;3;35.16
"MD04510";"CT Scanner";"RescueTech";"Model-600";"UK";2;5.04;22342.03;1;3;37.38
"MD04511";"PET Scanner";"CardioSync";"Model-650";"UK";0;16.8;13084.71;5;3;29.88
"MD04512";"Infusion Pump";"ScanPro";"Model-250";"France";6;3.71;2141.69;5;1;35.85
"MD04514";"Infusion Pump";"MedEquip";"Model-350";"Japan";1;9.38;14661.76;3;3;29.04
"MD04516";"Defibrillator";"UltraMed";"Model-600";"Italy";3;14.14;8434.44;5;2;37.57
"MD04517";"PET Scanner";"RescueTech";"Model-650";"Canada";3;4.55;10927.18;2;2;30.48
"MD04518";"Defibrillator";"ImagingTech";"Model-500";"UK";0;16.59;19675.01;1;3;36.27
"MD04520";"MRI Scanner";"MedEquip";"Model-450";"Japan";2;9.41;6253.05;3;1;25.66
"MD04522";"X-Ray Machine";"CardioSync";"Model-500";"Italy";4;6.94;6726.4;4;2;33.67
"MD04523";"MRI Scanner";"UltraMed";"Model-300";"UK";2;3.28;845.84;1;1;14.13
"MD04525";"Defibrillator";"ScanPro";"Model-250";"Canada";0;8.37;2110.38;4;1;10.48
"MD04527";"X-Ray Machine";"ImagingTech";"Model-500";"Japan";2;8.5;1717.47;3;1;20.22
"MD04530";"Defibrillator";"ImagingTech";"Model-350";"Japan";4;14.62;3449.03;2;2;38.07
"MD04531";"CT Scanner";"MedEquip";"Model-600";"UK";1;9.69;3613.89;5;1;18.3
"MD04532";"PET Scanner";"ImagingTech";"Model-350";"Japan";0;27.87;11536.73;1;3;39.41
"MD04535";"MRI Scanner";"ScanPro";"Model-150";"Canada";3;25.83;16319.92;1;3;57.15
"MD04536";"CT Scanner";"ScanPro";"Model-150";"Italy";1;4.28;3740.61;4;1;13.02
"MD04537";"Infusion Pump";"CardioSync";"Model-350";"USA";1;7.63;11797.22;5;2;24.43
"MD04538";"MRI Scanner";"RescueTech";"Model-300";"Canada";1;4.82;6131.25;3;1;15.95
"MD04539";"Defibrillator";"RescueTech";"Model-350";"Italy";0;17.24;15817.76;4;3;33.06
"MD04540";"Defibrillator";"ImagingTech";"Model-350";"France";3;17.13;15180.86;1;3;47.31
"MD04542";"CT Scanner";"UltraMed";"Model-400";"France";4;6.41;1959.52;4;1;28.37
"MD04543";"Infusion Pump";"ImagingTech";"Model-250";"Canada";2;5.08;9248.4;4;1;24.33
"MD04544";"Defibrillator";"MedEquip";"Model-500";"Canada";2;2.19;404.7;4;2;12.59
"MD04546";"Infusion Pump";"ScanPro";"Model-500";"Canada";5;22.55;22452.17;3;3;70.0
"MD04547";"Defibrillator";"UltraMed";"Model-250";"UK";2;3.04;7534.32;4;1;20.57
"MD04549";"X-Ray Machine";"UltraMed";"Model-150";"Italy";2;5.4;16038.67;1;3;31.44
"MD04550";"X-Ray Machine";"ScanPro";"Model-400";"USA";2;13.52;22571.9;2;3;46.09
"MD04552";"X-Ray Machine";"ScanPro";"Model-450";"France";2;2.7;11734.44;1;2;24.43
"MD04554";"Defibrillator";"UltraMed";"Model-600";"Italy";3;26.69;2448.35;5;3;44.14
"MD04555";"Defibrillator";"CardioSync";"Model-400";"USA";2;9.63;6859.24;1;2;26.49
"MD04556";"X-Ray Machine";"UltraMed";"Model-450";"France";1;4.6;10495.99;3;2;20.1
"MD04558";"Infusion Pump";"ImagingTech";"Model-200";"Canada";2;3.56;7196.35;5;1;20.76
"MD04560";"Defibrillator";"ImagingTech";"Model-500";"UK";7;27.82;20141.49;4;3;82.96
"MD04561";"Infusion Pump";"ImagingTech";"Model-600";"Canada";1;17.37;11487.81;5;3;33.86
"MD04562";"MRI Scanner";"ScanPro";"Model-250";"Italy";0;16.48;4816.83;1;2;21.3
"MD04563";"Infusion Pump";"ScanPro";"Model-150";"France";4;18.39;18852.68;3;3;57.24
"MD04564";"CT Scanner";"MedEquip";"Model-200";"UK";5;12.75;6124.84;3;2;43.87
"MD04565";"CT Scanner";"ImagingTech";"Model-400";"Canada";2;15.93;15959.12;5;3;41.89
"MD04566";"PET Scanner";"ScanPro";"Model-350";"France";5;1.28;4476.69;4;1;30.76
"MD04567";"Infusion Pump";"UltraMed";"Model-200";"Canada";2;13.92;5791.75;3;2;29.71
"MD04568";"X-Ray Machine";"UltraMed";"Model-550";"Canada";0;14.04;12650.26;2;2;26.69
"MD04569";"CT Scanner";"RescueTech";"Model-150";"UK";1;10.3;12162.65;3;2;27.46
"MD04570";"Infusion Pump";"UltraMed";"Model-600";"USA";1;9.89;7071.06;5;2;21.96
"MD04571";"X-Ray Machine";"MedEquip";"Model-150";"Canada";0;25.37;14871.71;4;3;40.24
"MD04572";"MRI Scanner";"CardioSync";"Model-350";"USA";6;6.13;1001.79;5;1;37.13
"MD04573";"CT Scanner";"UltraMed";"Model-150";"Canada";1;12.41;9524.08;2;3;26.93
"MD04575";"Defibrillator";"MedEquip";"Model-250";"Japan";2;5.56;22253.31;5;3;37.81
"MD04577";"X-Ray Machine";"ImagingTech";"Model-150";"Italy";3;11.66;11824.06;1;3;38.48
"MD04580";"X-Ray Machine";"UltraMed";"Model-600";"USA";3;4.78;9459.77;5;2;29.24
"MD04582";"PET Scanner";"ImagingTech";"Model-250";"UK";3;7.02;510.0;2;2;22.53
"MD04583";"X-Ray Machine";"ImagingTech";"Model-550";"UK";2;12.53;26632.18;1;3;49.16
"MD04585";"CT Scanner";"MedEquip";"Model-600";"Italy";3;7.09;12615.75;4;2;34.71
"MD04586";"MRI Scanner";"ScanPro";"Model-450";"USA";0;1.34;4524.29;3;1;5.86
"MD04588";"PET Scanner";"ImagingTech";"Model-600";"Canada";1;12.51;14230.52;1;2;31.74
"MD04590";"Defibrillator";"ScanPro";"Model-350";"Canada";1;3.07;5045.22;5;2;13.12
"MD04591";"MRI Scanner";"UltraMed";"Model-550";"USA";3;6.57;7452.17;3;2;29.02
"MD04592";"Defibrillator";"RescueTech";"Model-100";"France";2;8.67;3106.05;3;1;21.78
"MD04593";"X-Ray Machine";"UltraMed";"Model-650";"Canada";1;6.05;2679.36;2;1;13.73
"MD04594";"CT Scanner";"RescueTech";"Model-450";"France";3;12.19;15032.34;3;2;42.22
"MD04596";"Defibrillator";"CardioSync";"Model-450";"UK";5;9.19;759.54;2;1;34.95
"MD04597";"Defibrillator";"RescueTech";"Model-300";"Canada";1;2.21;5939.43;4;1;13.15
"MD04598";"CT Scanner";"UltraMed";"Model-350";"UK";3;34.15;17437.76;2;3;66.59
"MD04600";"X-Ray Machine";"UltraMed";"Model-450";"France";1;3.77;2404.94;4;1;11.17
"MD04601";"Infusion Pump";"UltraMed";"Model-350";"UK";2;14.73;4947.22;1;3;29.68
"MD04602";"MRI Scanner";"UltraMed";"Model-100";"USA";2;12.0;6414.18;5;2;28.41
"MD04603";"Defibrillator";"RescueTech";"Model-450";"Japan";2;21.47;8612.45;4;3;40.08
"MD04604";"Defibrillator";"MedEquip";"Model-350";"France";3;9.88;5295.8;4;2;30.18
"MD04606";"MRI Scanner";"ImagingTech";"Model-200";"Canada";0;5.2;141.86;4;1;5.34
"MD04607";"CT Scanner";"CardioSync";"Model-150";"France";1;7.73;12356.39;4;2;25.09
"MD04609";"Infusion Pump";"UltraMed";"Model-500";"USA";3;1.23;4299.91;1;1;20.53
"MD04610";"MRI Scanner";"ImagingTech";"Model-600";"USA";3;2.35;4653.19;4;1;22.0
"MD04611";"Defibrillator";"RescueTech";"Model-650";"Japan";3;2.21;3670.04;2;1;20.88
"MD04613";"MRI Scanner";"ImagingTech";"Model-650";"USA";2;21.55;12076.36;2;3;43.63
"MD04614";"MRI Scanner";"ImagingTech";"Model-200";"USA";3;7.77;4427.07;5;1;27.2
"MD04615";"Infusion Pump";"ScanPro";"Model-550";"Canada";3;3.01;2324.43;5;1;20.33
"MD04617";"Defibrillator";"CardioSync";"Model-100";"Japan";2;7.42;4239.67;1;2;21.66
"MD04618";"PET Scanner";"ScanPro";"Model-450";"Japan";2;19.25;8209.59;4;3;37.46
"MD04619";"MRI Scanner";"CardioSync";"Model-400";"Canada";0;8.02;-2572.68;3;1;5.45
"MD04621";"MRI Scanner";"RescueTech";"Model-300";"Italy";2;4.43;2155.94;5;1;16.59
"MD04622";"Defibrillator";"ScanPro";"Model-300";"Japan";1;9.96;5881.12;2;2;20.84
"MD04623";"Defibrillator";"CardioSync";"Model-250";"Italy";2;17.13;9586.91;2;2;36.72
"MD04624";"PET Scanner";"RescueTech";"Model-350";"France";2;28.75;-494.06;5;3;38.26
"MD04625";"X-Ray Machine";"UltraMed";"Model-150";"Japan";1;16.62;12372.38;5;2;33.99
"MD04626";"PET Scanner";"MedEquip";"Model-250";"USA";3;6.45;11181.45;3;2;32.63
"MD04627";"MRI Scanner";"ImagingTech";"Model-150";"USA";3;8.72;14382.23;2;3;38.1
"MD04628";"MRI Scanner";"ImagingTech";"Model-500";"Japan";1;5.4;10544.71;4;2;20.94
"MD04629";"PET Scanner";"ScanPro";"Model-200";"Italy";4;11.07;9486.37;5;2;40.56
"MD04630";"X-Ray Machine";"MedEquip";"Model-400";"UK";2;10.21;4226.55;2;1;24.44
"MD04631";"PET Scanner";"ScanPro";"Model-650";"Italy";6;7.82;6002.38;5;2;43.82
"MD04632";"Infusion Pump";"ImagingTech";"Model-300";"UK";1;4.88;6583.3;4;2;16.46
"MD04633";"CT Scanner";"MedEquip";"Model-300";"Canada";0;19.86;3300.58;4;3;23.16
"MD04634";"X-Ray Machine";"RescueTech";"Model-600";"Canada";1;18.34;760.75;3;3;24.1
"MD04637";"CT Scanner";"MedEquip";"Model-450";"Canada";1;9.14;5472.85;5;3;19.61
"MD04639";"MRI Scanner";"UltraMed";"Model-550";"UK";1;14.03;8735.58;2;2;27.77
"MD04640";"PET Scanner";"ScanPro";"Model-100";"Italy";1;4.71;3851.02;3;1;13.56
"MD04642";"Defibrillator";"ImagingTech";"Model-350";"Japan";4;3.63;4879.03;1;1;28.51
"MD04643";"CT Scanner";"RescueTech";"Model-300";"UK";2;10.19;7591.53;5;3;27.78
"MD04644";"CT Scanner";"CardioSync";"Model-450";"Japan";3;5.53;2488.93;2;1;23.02
"MD04645";"MRI Scanner";"ImagingTech";"Model-100";"Canada";2;18.54;10170.9;3;3;38.71
"MD04649";"Infusion Pump";"RescueTech";"Model-600";"UK";3;8.07;7545.88;1;2;30.62
"MD04650";"PET Scanner";"MedEquip";"Model-150";"Japan";4;4.29;3682.09;1;1;27.97
"MD04651";"Infusion Pump";"CardioSync";"Model-300";"Italy";2;3.81;5746.95;1;2;19.56
"MD04652";"CT Scanner";"ImagingTech";"Model-600";"Canada";2;7.17;3956.1;2;2;21.13
"MD04654";"MRI Scanner";"ImagingTech";"Model-200";"Japan";3;15.5;7510.18;2;2;38.01
"MD04655";"Infusion Pump";"CardioSync";"Model-300";"Canada";2;13.75;7401.53;2;3;31.15
"MD04656";"X-Ray Machine";"RescueTech";"Model-100";"UK";1;13.87;12012.76;3;3;30.88
"MD04657";"CT Scanner";"CardioSync";"Model-250";"Canada";1;11.12;8649.13;1;2;24.77
"MD04658";"PET Scanner";"ImagingTech";"Model-200";"Italy";2;5.49;4524.24;2;2;20.01
"MD04659";"Infusion Pump";"CardioSync";"Model-400";"Japan";1;11.08;-2339.46;5;2;13.74
"MD04660";"Infusion Pump";"MedEquip";"Model-450";"Japan";1;6.77;4451.78;2;1;16.22
"MD04663";"CT Scanner";"UltraMed";"Model-300";"USA";1;5.88;9774.53;2;2;20.65
"MD04664";"CT Scanner";"MedEquip";"Model-650";"Canada";3;2.67;9107.33;5;2;26.78
"MD04666";"X-Ray Machine";"UltraMed";"Model-150";"Canada";2;7.47;15480.48;2;3;32.95
"MD04668";"X-Ray Machine";"UltraMed";"Model-600";"UK";1;15.92;12456.33;2;2;33.38
"MD04669";"Defibrillator";"MedEquip";"Model-450";"France";0;10.46;4485.17;3;1;14.95
"MD04670";"MRI Scanner";"ImagingTech";"Model-500";"USA";1;1.65;2190.86;2;1;8.84
"MD04673";"Defibrillator";"CardioSync";"Model-400";"UK";3;10.12;13109.03;4;3;38.23
"MD04677";"Infusion Pump";"UltraMed";"Model-550";"France";1;24.81;24819.58;3;3;54.63
"MD04678";"Defibrillator";"MedEquip";"Model-500";"UK";3;13.14;4501.68;3;3;32.64
"MD04681";"Infusion Pump";"MedEquip";"Model-400";"UK";1;6.64;5523.43;4;1;17.16
"MD04682";"Infusion Pump";"UltraMed";"Model-300";"Italy";0;4.65;9082.07;1;1;13.73
"MD04683";"X-Ray Machine";"ScanPro";"Model-500";"Italy";3;2.66;4247.22;3;2;21.91
"MD04685";"PET Scanner";"UltraMed";"Model-250";"Japan";2;1.44;2830.28;2;1;14.27
"MD04687";"Defibrillator";"ImagingTech";"Model-500";"USA";1;14.03;2969.09;5;2;22.0
"MD04688";"PET Scanner";"RescueTech";"Model-150";"Italy";1;4.84;6825.64;5;2;16.67
"MD04690";"X-Ray Machine";"RescueTech";"Model-300";"Japan";2;3.64;3336.71;2;1;16.98
"MD04691";"X-Ray Machine";"UltraMed";"Model-350";"Canada";2;3.42;12172.22;5;3;25.59
"MD04692";"PET Scanner";"MedEquip";"Model-550";"France";0;4.44;6516.83;1;1;10.96
"MD04693";"Defibrillator";"CardioSync";"Model-300";"UK";3;9.79;5442.95;4;1;30.23
"MD04694";"Infusion Pump";"CardioSync";"Model-500";"Japan";2;1.88;8746.97;5;1;20.63
"MD04695";"MRI Scanner";"ScanPro";"Model-500";"Canada";2;21.56;10740.99;5;3;42.3
"MD04698";"PET Scanner";"UltraMed";"Model-650";"France";2;17.74;7742.44;4;2;35.48
"MD04699";"X-Ray Machine";"MedEquip";"Model-500";"Canada";1;15.67;3423.15;2;3;24.09
"MD04701";"CT Scanner";"MedEquip";"Model-650";"Canada";2;17.02;8854.29;2;2;35.87
"MD04702";"Infusion Pump";"RescueTech";"Model-600";"Italy";0;21.17;2691.12;4;3;23.86
"MD04703";"CT Scanner";"UltraMed";"Model-550";"Japan";1;2.75;11440.22;3;2;19.19
"MD04704";"Defibrillator";"UltraMed";"Model-200";"USA";3;6.12;2142.74;1;1;23.26
"MD04707";"Defibrillator";"MedEquip";"Model-250";"UK";0;5.13;4813.96;3;3;9.94
"MD04708";"Defibrillator";"MedEquip";"Model-150";"Japan";1;2.59;1134.17;2;1;8.72
"MD04711";"PET Scanner";"MedEquip";"Model-600";"USA";1;2.57;7083.28;5;2;14.65
"MD04712";"X-Ray Machine";"ScanPro";"Model-600";"Japan";0;4.44;-259.51;1;1;4.18
"MD04713";"X-Ray Machine";"UltraMed";"Model-250";"Italy";1;9.43;6354.07;5;1;20.78
"MD04714";"X-Ray Machine";"ImagingTech";"Model-650";"USA";4;4.95;8315.22;2;1;33.27
"MD04716";"Defibrillator";"ScanPro";"Model-100";"Canada";4;3.54;8116.37;1;2;31.66
"MD04717";"X-Ray Machine";"UltraMed";"Model-500";"Japan";1;13.07;5051.0;5;2;23.12
"MD04722";"X-Ray Machine";"ImagingTech";"Model-150";"UK";5;10.6;8017.91;4;2;43.62
"MD04724";"Infusion Pump";"RescueTech";"Model-200";"Japan";2;27.0;13781.76;5;3;50.78
"MD04725";"MRI Scanner";"CardioSync";"Model-400";"Japan";1;12.3;12014.96;4;2;29.31
"MD04726";"MRI Scanner";"CardioSync";"Model-200";"France";2;15.55;8075.66;5;3;33.63
"MD04727";"Defibrillator";"UltraMed";"Model-550";"UK";2;9.62;4921.36;5;3;24.54
"MD04730";"CT Scanner";"ImagingTech";"Model-500";"Italy";2;9.51;3277.11;3;1;22.79
"MD04731";"Defibrillator";"RescueTech";"Model-450";"USA";5;17.06;16823.02;3;3;58.88
"MD04732";"MRI Scanner";"ImagingTech";"Model-600";"Japan";3;4.83;11761.31;1;2;31.59
"MD04733";"X-Ray Machine";"UltraMed";"Model-600";"France";2;5.33;7002.08;4;2;22.33
"MD04734";"Infusion Pump";"UltraMed";"Model-650";"Canada";3;10.65;9978.14;1;2;35.63
"MD04738";"MRI Scanner";"ScanPro";"Model-200";"Canada";2;8.47;11961.29;1;3;30.43
"MD04739";"MRI Scanner";"UltraMed";"Model-150";"USA";3;15.32;13033.23;2;3;43.35
"MD04740";"CT Scanner";"CardioSync";"Model-150";"France";1;20.24;19434.7;1;3;44.67
"MD04741";"Defibrillator";"ImagingTech";"Model-550";"Japan";1;16.3;-1218.28;1;3;20.08
"MD04742";"Infusion Pump";"CardioSync";"Model-400";"Italy";1;4.03;2864.16;4;1;11.89
"MD04746";"MRI Scanner";"CardioSync";"Model-500";"UK";3;2.3;8482.46;3;2;25.78
"MD04748";"X-Ray Machine";"RescueTech";"Model-300";"Italy";1;1.65;1776.48;4;1;8.43
"MD04749";"Infusion Pump";"CardioSync";"Model-200";"USA";3;4.25;6690.4;1;2;25.94
"MD04750";"CT Scanner";"RescueTech";"Model-350";"Canada";3;10.5;13626.35;2;3;39.13
"MD04751";"X-Ray Machine";"RescueTech";"Model-550";"Japan";0;17.62;24027.33;4;3;41.65
"MD04752";"MRI Scanner";"ScanPro";"Model-100";"Japan";1;7.82;8029.64;3;2;20.85
"MD04753";"Defibrillator";"RescueTech";"Model-450";"Canada";2;15.11;14158.52;4;2;39.27
"MD04754";"X-Ray Machine";"ScanPro";"Model-300";"Japan";2;7.31;3363.43;3;1;20.67
"MD04755";"X-Ray Machine";"ScanPro";"Model-150";"USA";3;28.66;8310.43;2;3;51.97
"MD04757";"X-Ray Machine";"CardioSync";"Model-600";"Canada";3;9.53;2209.93;4;2;26.74
"MD04758";"PET Scanner";"UltraMed";"Model-250";"Italy";1;8.83;6915.96;1;2;20.75
"MD04759";"PET Scanner";"RescueTech";"Model-550";"France";2;28.41;21284.04;1;3;59.69
"MD04760";"Infusion Pump";"CardioSync";"Model-300";"USA";3;8.39;7404.22;1;2;30.79
"MD04761";"CT Scanner";"CardioSync";"Model-150";"UK";1;20.61;5620.62;1;3;31.23
"MD04763";"X-Ray Machine";"MedEquip";"Model-600";"Japan";5;7.54;6893.11;2;3;39.43
"MD04764";"MRI Scanner";"ScanPro";"Model-450";"Japan";6;13.97;6014.56;4;2;49.98
"MD04765";"PET Scanner";"ScanPro";"Model-450";"Italy";0;10.4;3940.35;1;3;14.34
"MD04766";"CT Scanner";"RescueTech";"Model-650";"Japan";2;15.7;3789.03;4;3;29.49
"MD04767";"Defibrillator";"ScanPro";"Model-100";"UK";2;7.05;6084.23;1;2;23.13
"MD04768";"MRI Scanner";"ImagingTech";"Model-500";"Italy";2;2.99;18783.72;3;2;31.77
"MD04769";"X-Ray Machine";"ImagingTech";"Model-250";"USA";2;5.56;5120.86;3;1;20.68
"MD04770";"Defibrillator";"MedEquip";"Model-650";"USA";1;14.76;7624.37;3;2;27.38
"MD04773";"MRI Scanner";"RescueTech";"Model-400";"UK";2;5.63;9759.93;1;2;25.39
"MD04774";"X-Ray Machine";"RescueTech";"Model-550";"USA";4;8.52;10774.68;5;2;39.29
"MD04775";"PET Scanner";"UltraMed";"Model-400";"Japan";2;29.34;8002.66;4;3;47.34
"MD04776";"X-Ray Machine";"ScanPro";"Model-600";"Canada";3;25.59;15177.6;2;3;55.77
"MD04777";"Infusion Pump";"ScanPro";"Model-550";"USA";2;27.0;9453.98;1;3;46.45
"MD04778";"PET Scanner";"MedEquip";"Model-450";"Japan";5;8.9;5123.56;3;1;39.02
"MD04780";"CT Scanner";"UltraMed";"Model-300";"Canada";6;9.43;13795.36;2;2;53.23
"MD04782";"CT Scanner";"UltraMed";"Model-150";"USA";2;8.14;4241.33;2;1;22.38
"MD04783";"MRI Scanner";"UltraMed";"Model-400";"Canada";0;9.92;1850.11;1;2;11.77
"MD04784";"X-Ray Machine";"UltraMed";"Model-300";"UK";3;26.85;14761.41;1;3;56.61
"MD04785";"X-Ray Machine";"ScanPro";"Model-550";"Japan";4;9.61;3339.02;4;1;32.95
"MD04786";"MRI Scanner";"ScanPro";"Model-450";"UK";0;6.53;7725.94;3;2;14.26
"MD04787";"MRI Scanner";"RescueTech";"Model-550";"Italy";5;5.36;2210.75;3;1;32.57
"MD04788";"MRI Scanner";"CardioSync";"Model-250";"Italy";4;4.35;11761.71;2;2;36.11
"MD04790";"CT Scanner";"CardioSync";"Model-400";"Italy";3;16.36;4558.4;1;2;35.92
"MD04791";"CT Scanner";"MedEquip";"Model-500";"Italy";2;11.21;23107.26;3;3;44.32
"MD04792";"Defibrillator";"UltraMed";"Model-250";"Italy";1;2.07;3121.12;4;1;10.19
"MD04794";"X-Ray Machine";"ScanPro";"Model-450";"Japan";1;18.78;9063.21;3;3;32.84
"MD04795";"MRI Scanner";"ScanPro";"Model-350";"Japan";1;4.26;9125.91;2;3;18.39
"MD04796";"MRI Scanner";"MedEquip";"Model-250";"Canada";3;10.41;16611.22;2;3;42.02
"MD04797";"CT Scanner";"MedEquip";"Model-600";"USA";6;18.63;11321.93;1;2;59.95
"MD04798";"Infusion Pump";"ScanPro";"Model-650";"France";1;13.87;11593.71;3;3;30.46
"MD04799";"CT Scanner";"CardioSync";"Model-650";"USA";1;14.55;8022.87;5;2;27.57
"MD04801";"MRI Scanner";"MedEquip";"Model-500";"Japan";3;9.22;30605.38;3;3;54.83
"MD04802";"Defibrillator";"ImagingTech";"Model-400";"Canada";1;3.99;3230.21;1;1;12.22
"MD04803";"X-Ray Machine";"ScanPro";"Model-600";"UK";1;24.39;11719.26;2;3;41.11
"MD04804";"Infusion Pump";"MedEquip";"Model-100";"USA";2;10.85;4141.34;4;1;24.99
"MD04805";"Defibrillator";"UltraMed";"Model-200";"Canada";2;5.09;2595.89;4;2;17.69
"MD04808";"CT Scanner";"MedEquip";"Model-200";"Canada";2;8.53;-494.7;2;1;18.04
"MD04810";"X-Ray Machine";"ScanPro";"Model-450";"USA";4;10.57;10244.45;3;2;40.81
"MD04812";"Defibrillator";"RescueTech";"Model-200";"Japan";4;5.89;4005.14;5;1;29.9
"MD04816";"MRI Scanner";"CardioSync";"Model-250";"France";4;7.47;6823.57;3;2;34.29
"MD04817";"MRI Scanner";"ScanPro";"Model-500";"USA";1;17.08;12053.71;5;2;34.13
"MD04822";"CT Scanner";"CardioSync";"Model-600";"USA";1;2.43;4895.78;3;2;12.33
"MD04823";"CT Scanner";"ImagingTech";"Model-250";"Italy";2;3.79;13414.62;4;3;27.2
"MD04824";"CT Scanner";"UltraMed";"Model-300";"Canada";2;2.14;2639.21;2;1;14.78
"MD04825";"Defibrillator";"RescueTech";"Model-200";"UK";1;8.5;10814.92;2;2;24.31
"MD04826";"Infusion Pump";"MedEquip";"Model-200";"UK";1;2.03;7744.92;3;2;14.77
"MD04827";"Infusion Pump";"RescueTech";"Model-500";"France";2;4.42;4458.14;2;2;18.88
"MD04829";"PET Scanner";"ImagingTech";"Model-100";"UK";1;22.06;6978.52;3;3;34.04
"MD04830";"MRI Scanner";"CardioSync";"Model-100";"Italy";3;15.44;6732.56;2;2;37.17
"MD04831";"X-Ray Machine";"RescueTech";"Model-450";"Canada";2;8.4;12907.92;2;2;31.31
"MD04832";"X-Ray Machine";"RescueTech";"Model-250";"USA";2;15.28;16479.84;3;2;41.76
"MD04834";"PET Scanner";"RescueTech";"Model-550";"Japan";2;4.45;3354.34;2;1;17.8
"MD04835";"Infusion Pump";"ImagingTech";"Model-150";"UK";2;4.23;-143.23;1;1;14.09
"MD04837";"Infusion Pump";"ScanPro";"Model-250";"USA";4;21.85;17630.51;2;3;59.48
"MD04838";"MRI Scanner";"ScanPro";"Model-100";"France";3;5.96;6796.06;1;2;27.76
"MD04840";"Infusion Pump";"RescueTech";"Model-200";"Italy";1;7.14;6828.4;3;1;18.97
"MD04842";"X-Ray Machine";"MedEquip";"Model-500";"USA";1;15.42;1379.51;3;2;21.8
"MD04843";"PET Scanner";"MedEquip";"Model-400";"Canada";3;10.34;18874.63;2;3;44.21
"MD04844";"X-Ray Machine";"ImagingTech";"Model-450";"UK";2;27.7;7154.33;1;3;44.85
"MD04845";"CT Scanner";"ImagingTech";"Model-300";"Italy";5;13.97;14225.9;2;2;53.2
"MD04846";"MRI Scanner";"MedEquip";"Model-550";"Japan";1;10.49;16056.76;1;3;31.55
"MD04848";"Infusion Pump";"UltraMed";"Model-650";"UK";2;7.83;9256.96;5;2;27.09
